2026-05-02 17:26:10,762 | INFO | drivelegal | Loading FAISS index…
2026-06-27 14:40:37,937 | INFO | drivelegal.routes.location | GPS update received: lat=20.10357 lon=73.94189 accuracy=115.0
2026-06-27 14:40:37,937 | ERROR | drivelegal.geocoder | reverse_geocoder not installed. Run: pip install reverse_geocoder
2026-06-27 14:40:37,937 | ERROR | drivelegal.geocoder | reverse_geocoder library not available.
2026-06-27 14:40:37,937 | WARNING | drivelegal.routes.location | Offline geocoding returned None for (20.10357, 73.94189)
2026-06-27 14:40:47,932 | INFO | drivelegal.routes.location | GPS update received: lat=20.10357 lon=73.94189 accuracy=115.0
2026-06-27 14:40:47,945 | ERROR | drivelegal.geocoder | reverse_geocoder not installed. Run: pip install reverse_geocoder
2026-06-27 14:40:47,947 | ERROR | drivelegal.geocoder | reverse_geocoder library not available.
2026-06-27 14:40:47,947 | WARNING | drivelegal.routes.location | Offline geocoding returned None for (20.10357, 73.94189)
2026-06-27 14:40:57,940 | INFO | drivelegal.routes.location | GPS update received: lat=20.10357 lon=73.94189 accuracy=115.0
2026-06-27 14:40:57,943 | ERROR | drivelegal.geocoder | reverse_geocoder not installed. Run: pip install reverse_geocoder
2026-06-27 14:40:57,945 | ERROR | drivelegal.geocoder | reverse_geocoder library not available.
2026-06-27 14:40:57,950 | WARNING | drivelegal.routes.location | Offline geocoding returned None for (20.10357, 73.94189)
2026-06-27 14:41:07,946 | INFO | drivelegal.routes.location | GPS update received: lat=20.10357 lon=73.94189 accuracy=115.0
2026-06-27 14:41:07,950 | ERROR | drivelegal.geocoder | reverse_geocoder not installed. Run: pip install reverse_geocoder
2026-06-27 14:41:07,950 | ERROR | drivelegal.geocoder | reverse_geocoder library not available.
2026-06-27 14:41:07,950 | WARNING | drivelegal.routes.location | Offline geocoding returned None for (20.10357, 73.94189)
2026-06-27 14:41:17,942 | INFO | drivelegal.routes.location | GPS update received: lat=20.10357 lon=73.94189 accuracy=115.0
2026-06-27 14:41:17,945 | ERROR | drivelegal.geocoder | reverse_geocoder not installed. Run: pip install reverse_geocoder
2026-06-27 14:41:17,945 | ERROR | drivelegal.geocoder | reverse_geocoder library not available.
2026-06-27 14:41:17,945 | WARNING | drivelegal.routes.location | Offline geocoding returned None for (20.10357, 73.94189)
2026-06-27 14:41:27,944 | INFO | drivelegal.routes.location | GPS update received: lat=20.10357 lon=73.94189 accuracy=115.0
2026-06-27 14:41:27,947 | ERROR | drivelegal.geocoder | reverse_geocoder not installed. Run: pip install reverse_geocoder
2026-06-27 14:41:27,948 | ERROR | drivelegal.geocoder | reverse_geocoder library not available.
2026-06-27 14:41:27,948 | WARNING | drivelegal.routes.location | Offline geocoding returned None for (20.10357, 73.94189)
2026-06-27 14:41:37,194 | INFO | drivelegal.routes.location | GPS update received: lat=20.10357 lon=73.94189 accuracy=115.0
2026-06-27 14:41:37,197 | ERROR | drivelegal.geocoder | reverse_geocoder not installed. Run: pip install reverse_geocoder
2026-06-27 14:41:37,197 | ERROR | drivelegal.geocoder | reverse_geocoder library not available.
2026-06-27 14:41:37,197 | WARNING | drivelegal.routes.location | Offline geocoding returned None for (20.10357, 73.94189)
2026-06-27 14:41:40,012 | INFO | drivelegal.routes.location | GPS update received: lat=20.10356 lon=73.94190 accuracy=178.0
2026-06-27 14:41:40,016 | ERROR | drivelegal.geocoder | reverse_geocoder not installed. Run: pip install reverse_geocoder
2026-06-27 14:41:40,016 | ERROR | drivelegal.geocoder | reverse_geocoder library not available.
2026-06-27 14:41:40,018 | WARNING | drivelegal.routes.location | Offline geocoding returned None for (20.10356, 73.94190)
2026-06-27 14:41:43,711 | INFO | drivelegal | Loading Qdrant index…
2026-06-27 14:41:43,711 | INFO | drivelegal.retriever | Loading embedding model: all-MiniLM-L6-v2
2026-06-27 14:41:43,727 | INFO | sentence_transformers.base.model | No device provided, using cpu
2026-06-27 14:41:47,938 | INFO | drivelegal.routes.location | GPS update received: lat=20.10356 lon=73.94190 accuracy=178.0
2026-06-27 14:41:47,939 | ERROR | drivelegal.geocoder | reverse_geocoder not installed. Run: pip install reverse_geocoder
2026-06-27 14:41:47,939 | ERROR | drivelegal.geocoder | reverse_geocoder library not available.
2026-06-27 14:41:47,939 | WARNING | drivelegal.routes.location | Offline geocoding returned None for (20.10356, 73.94190)
2026-06-27 14:41:51,198 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/modules.json "HTTP/1.1 307 Temporary Redirect"
2026-06-27 14:41:51,201 | WARNING | huggingface_hub.utils._http | Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.
2026-06-27 14:41:51,210 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/1110a243fdf4706b3f48f1d95db1a4f5529b4d41/modules.json "HTTP/1.1 200 OK"
2026-06-27 14:41:51,581 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/config_sentence_transformers.json "HTTP/1.1 307 Temporary Redirect"
2026-06-27 14:41:51,591 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/1110a243fdf4706b3f48f1d95db1a4f5529b4d41/config_sentence_transformers.json "HTTP/1.1 200 OK"
2026-06-27 14:41:51,596 | INFO | sentence_transformers.base.model | Loading SentenceTransformer model from sentence-transformers/all-MiniLM-L6-v2.
2026-06-27 14:41:51,866 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/config_sentence_transformers.json "HTTP/1.1 307 Temporary Redirect"
2026-06-27 14:41:51,882 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/1110a243fdf4706b3f48f1d95db1a4f5529b4d41/config_sentence_transformers.json "HTTP/1.1 200 OK"
2026-06-27 14:41:52,089 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/README.md "HTTP/1.1 307 Temporary Redirect"
2026-06-27 14:41:52,104 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/1110a243fdf4706b3f48f1d95db1a4f5529b4d41/README.md "HTTP/1.1 200 OK"
2026-06-27 14:41:52,311 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/modules.json "HTTP/1.1 307 Temporary Redirect"
2026-06-27 14:41:52,321 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/1110a243fdf4706b3f48f1d95db1a4f5529b4d41/modules.json "HTTP/1.1 200 OK"
2026-06-27 14:41:52,539 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/sentence_bert_config.json "HTTP/1.1 307 Temporary Redirect"
2026-06-27 14:41:52,615 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/1110a243fdf4706b3f48f1d95db1a4f5529b4d41/sentence_bert_config.json "HTTP/1.1 200 OK"
2026-06-27 14:41:52,824 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/adapter_config.json "HTTP/1.1 404 Not Found"
2026-06-27 14:41:53,039 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/config.json "HTTP/1.1 307 Temporary Redirect"
2026-06-27 14:41:53,049 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/1110a243fdf4706b3f48f1d95db1a4f5529b4d41/config.json "HTTP/1.1 200 OK"
2026-06-27 14:41:53,454 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/processor_config.json "HTTP/1.1 404 Not Found"
2026-06-27 14:41:53,687 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/preprocessor_config.json "HTTP/1.1 404 Not Found"
2026-06-27 14:41:53,898 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/video_preprocessor_config.json "HTTP/1.1 404 Not Found"
2026-06-27 14:41:54,108 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/preprocessor_config.json "HTTP/1.1 404 Not Found"
2026-06-27 14:41:54,311 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/tokenizer_config.json "HTTP/1.1 307 Temporary Redirect"
2026-06-27 14:41:54,331 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/1110a243fdf4706b3f48f1d95db1a4f5529b4d41/tokenizer_config.json "HTTP/1.1 200 OK"
2026-06-27 14:41:54,536 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/config.json "HTTP/1.1 307 Temporary Redirect"
2026-06-27 14:41:54,543 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/1110a243fdf4706b3f48f1d95db1a4f5529b4d41/config.json "HTTP/1.1 200 OK"
2026-06-27 14:41:54,770 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/config.json "HTTP/1.1 307 Temporary Redirect"
2026-06-27 14:41:54,780 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/1110a243fdf4706b3f48f1d95db1a4f5529b4d41/config.json "HTTP/1.1 200 OK"
2026-06-27 14:41:54,994 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/tokenizer_config.json "HTTP/1.1 307 Temporary Redirect"
2026-06-27 14:41:54,997 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/1110a243fdf4706b3f48f1d95db1a4f5529b4d41/tokenizer_config.json "HTTP/1.1 200 OK"
2026-06-27 14:41:55,222 | INFO | httpx | HTTP Request: GET https://huggingface.co/api/models/sentence-transformers/all-MiniLM-L6-v2/tree/main/additional_chat_templates?recursive=false&expand=false "HTTP/1.1 404 Not Found"
2026-06-27 14:41:55,433 | INFO | httpx | HTTP Request: GET https://huggingface.co/api/models/sentence-transformers/all-MiniLM-L6-v2/tree/main?recursive=true&expand=false "HTTP/1.1 200 OK"
2026-06-27 14:41:55,753 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/1_Pooling/config.json "HTTP/1.1 307 Temporary Redirect"
2026-06-27 14:41:55,768 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/1110a243fdf4706b3f48f1d95db1a4f5529b4d41/1_Pooling%2Fconfig.json "HTTP/1.1 200 OK"
2026-06-27 14:41:56,076 | INFO | httpx | HTTP Request: GET https://huggingface.co/api/models/sentence-transformers/all-MiniLM-L6-v2 "HTTP/1.1 200 OK"
2026-06-27 14:41:56,092 | INFO | drivelegal.retriever | Initializing Qdrant at data\qdrant_db
2026-06-27 14:41:57,939 | INFO | drivelegal.routes.location | GPS update received: lat=20.10356 lon=73.94190 accuracy=178.0
2026-06-27 14:41:57,939 | ERROR | drivelegal.geocoder | reverse_geocoder not installed. Run: pip install reverse_geocoder
2026-06-27 14:41:57,939 | ERROR | drivelegal.geocoder | reverse_geocoder library not available.
2026-06-27 14:41:57,939 | WARNING | drivelegal.routes.location | Offline geocoding returned None for (20.10356, 73.94190)
2026-06-27 14:42:07,948 | INFO | drivelegal.routes.location | GPS update received: lat=20.10356 lon=73.94190 accuracy=178.0
2026-06-27 14:42:07,955 | ERROR | drivelegal.geocoder | reverse_geocoder not installed. Run: pip install reverse_geocoder
2026-06-27 14:42:07,956 | ERROR | drivelegal.geocoder | reverse_geocoder library not available.
2026-06-27 14:42:07,956 | WARNING | drivelegal.routes.location | Offline geocoding returned None for (20.10356, 73.94190)
2026-06-27 14:42:17,940 | INFO | drivelegal.routes.location | GPS update received: lat=20.10356 lon=73.94190 accuracy=178.0
2026-06-27 14:42:17,942 | ERROR | drivelegal.geocoder | reverse_geocoder not installed. Run: pip install reverse_geocoder
2026-06-27 14:42:17,942 | ERROR | drivelegal.geocoder | reverse_geocoder library not available.
2026-06-27 14:42:17,942 | WARNING | drivelegal.routes.location | Offline geocoding returned None for (20.10356, 73.94190)
2026-06-27 14:42:27,942 | INFO | drivelegal.routes.location | GPS update received: lat=20.10356 lon=73.94190 accuracy=178.0
2026-06-27 14:42:27,947 | ERROR | drivelegal.geocoder | reverse_geocoder not installed. Run: pip install reverse_geocoder
2026-06-27 14:42:27,948 | ERROR | drivelegal.geocoder | reverse_geocoder library not available.
2026-06-27 14:42:27,948 | WARNING | drivelegal.routes.location | Offline geocoding returned None for (20.10356, 73.94190)
2026-06-27 14:42:37,706 | INFO | drivelegal.routes.location | GPS update received: lat=20.10356 lon=73.94190 accuracy=178.0
2026-06-27 14:42:37,708 | ERROR | drivelegal.geocoder | reverse_geocoder not installed. Run: pip install reverse_geocoder
2026-06-27 14:42:37,708 | ERROR | drivelegal.geocoder | reverse_geocoder library not available.
2026-06-27 14:42:37,710 | WARNING | drivelegal.routes.location | Offline geocoding returned None for (20.10356, 73.94190)
2026-06-27 14:42:39,497 | INFO | drivelegal.routes.location | GPS update received: lat=20.10343 lon=73.94174 accuracy=71.0
2026-06-27 14:42:39,498 | ERROR | drivelegal.geocoder | reverse_geocoder not installed. Run: pip install reverse_geocoder
2026-06-27 14:42:39,498 | ERROR | drivelegal.geocoder | reverse_geocoder library not available.
2026-06-27 14:42:39,502 | WARNING | drivelegal.routes.location | Offline geocoding returned None for (20.10343, 73.94174)
2026-06-27 14:42:47,935 | INFO | drivelegal.routes.location | GPS update received: lat=20.10343 lon=73.94174 accuracy=71.0
2026-06-27 14:42:47,938 | ERROR | drivelegal.geocoder | reverse_geocoder not installed. Run: pip install reverse_geocoder
2026-06-27 14:42:47,938 | ERROR | drivelegal.geocoder | reverse_geocoder library not available.
2026-06-27 14:42:47,939 | WARNING | drivelegal.routes.location | Offline geocoding returned None for (20.10343, 73.94174)
2026-06-27 14:42:57,946 | INFO | drivelegal.routes.location | GPS update received: lat=20.10343 lon=73.94174 accuracy=71.0
2026-06-27 14:42:57,951 | ERROR | drivelegal.geocoder | reverse_geocoder not installed. Run: pip install reverse_geocoder
2026-06-27 14:42:57,953 | ERROR | drivelegal.geocoder | reverse_geocoder library not available.
2026-06-27 14:42:57,954 | WARNING | drivelegal.routes.location | Offline geocoding returned None for (20.10343, 73.94174)
2026-06-27 14:43:07,937 | INFO | drivelegal.routes.location | GPS update received: lat=20.10343 lon=73.94174 accuracy=71.0
2026-06-27 14:43:07,939 | ERROR | drivelegal.geocoder | reverse_geocoder not installed. Run: pip install reverse_geocoder
2026-06-27 14:43:07,939 | ERROR | drivelegal.geocoder | reverse_geocoder library not available.
2026-06-27 14:43:07,939 | WARNING | drivelegal.routes.location | Offline geocoding returned None for (20.10343, 73.94174)
2026-06-27 14:43:17,938 | INFO | drivelegal.routes.location | GPS update received: lat=20.10343 lon=73.94174 accuracy=71.0
2026-06-27 14:43:17,942 | ERROR | drivelegal.geocoder | reverse_geocoder not installed. Run: pip install reverse_geocoder
2026-06-27 14:43:17,942 | ERROR | drivelegal.geocoder | reverse_geocoder library not available.
2026-06-27 14:43:17,942 | WARNING | drivelegal.routes.location | Offline geocoding returned None for (20.10343, 73.94174)
2026-06-27 14:43:27,936 | INFO | drivelegal.routes.location | GPS update received: lat=20.10343 lon=73.94174 accuracy=71.0
2026-06-27 14:43:27,939 | ERROR | drivelegal.geocoder | reverse_geocoder not installed. Run: pip install reverse_geocoder
2026-06-27 14:43:27,939 | ERROR | drivelegal.geocoder | reverse_geocoder library not available.
2026-06-27 14:43:27,939 | WARNING | drivelegal.routes.location | Offline geocoding returned None for (20.10343, 73.94174)
2026-06-27 14:43:37,191 | INFO | drivelegal.routes.location | GPS update received: lat=20.10343 lon=73.94174 accuracy=71.0
2026-06-27 14:43:37,191 | ERROR | drivelegal.geocoder | reverse_geocoder not installed. Run: pip install reverse_geocoder
2026-06-27 14:43:37,191 | ERROR | drivelegal.geocoder | reverse_geocoder library not available.
2026-06-27 14:43:37,191 | WARNING | drivelegal.routes.location | Offline geocoding returned None for (20.10343, 73.94174)
2026-06-27 14:43:42,248 | INFO | drivelegal.routes.location | GPS update received: lat=20.10343 lon=73.94175 accuracy=71.0
2026-06-27 14:43:42,252 | ERROR | drivelegal.geocoder | reverse_geocoder not installed. Run: pip install reverse_geocoder
2026-06-27 14:43:42,252 | ERROR | drivelegal.geocoder | reverse_geocoder library not available.
2026-06-27 14:43:42,253 | WARNING | drivelegal.routes.location | Offline geocoding returned None for (20.10343, 73.94175)
2026-06-27 14:43:47,188 | INFO | drivelegal.routes.location | GPS update received: lat=20.10343 lon=73.94175 accuracy=71.0
2026-06-27 14:43:47,198 | ERROR | drivelegal.geocoder | reverse_geocoder not installed. Run: pip install reverse_geocoder
2026-06-27 14:43:47,198 | ERROR | drivelegal.geocoder | reverse_geocoder library not available.
2026-06-27 14:43:47,198 | WARNING | drivelegal.routes.location | Offline geocoding returned None for (20.10343, 73.94175)
2026-06-27 14:43:56,243 | INFO | drivelegal.routes.location | GPS update received: lat=20.10344 lon=73.94176 accuracy=84.0
2026-06-27 14:43:56,245 | ERROR | drivelegal.geocoder | reverse_geocoder not installed. Run: pip install reverse_geocoder
2026-06-27 14:43:56,245 | ERROR | drivelegal.geocoder | reverse_geocoder library not available.
2026-06-27 14:43:56,245 | WARNING | drivelegal.routes.location | Offline geocoding returned None for (20.10344, 73.94176)
2026-06-27 14:43:57,192 | INFO | drivelegal.routes.location | GPS update received: lat=20.10344 lon=73.94176 accuracy=84.0
2026-06-27 14:43:57,192 | ERROR | drivelegal.geocoder | reverse_geocoder not installed. Run: pip install reverse_geocoder
2026-06-27 14:43:57,192 | ERROR | drivelegal.geocoder | reverse_geocoder library not available.
2026-06-27 14:43:57,192 | WARNING | drivelegal.routes.location | Offline geocoding returned None for (20.10344, 73.94176)
2026-06-27 14:44:07,936 | INFO | drivelegal.routes.location | GPS update received: lat=20.10344 lon=73.94176 accuracy=84.0
2026-06-27 14:44:07,936 | ERROR | drivelegal.geocoder | reverse_geocoder not installed. Run: pip install reverse_geocoder
2026-06-27 14:44:07,940 | ERROR | drivelegal.geocoder | reverse_geocoder library not available.
2026-06-27 14:44:07,940 | WARNING | drivelegal.routes.location | Offline geocoding returned None for (20.10344, 73.94176)
2026-06-27 14:44:17,940 | INFO | drivelegal.routes.location | GPS update received: lat=20.10344 lon=73.94176 accuracy=84.0
2026-06-27 14:44:17,951 | ERROR | drivelegal.geocoder | reverse_geocoder not installed. Run: pip install reverse_geocoder
2026-06-27 14:44:17,951 | ERROR | drivelegal.geocoder | reverse_geocoder library not available.
2026-06-27 14:44:17,951 | WARNING | drivelegal.routes.location | Offline geocoding returned None for (20.10344, 73.94176)
2026-06-27 14:44:27,939 | INFO | drivelegal.routes.location | GPS update received: lat=20.10344 lon=73.94176 accuracy=84.0
2026-06-27 14:44:27,939 | ERROR | drivelegal.geocoder | reverse_geocoder not installed. Run: pip install reverse_geocoder
2026-06-27 14:44:27,939 | ERROR | drivelegal.geocoder | reverse_geocoder library not available.
2026-06-27 14:44:27,939 | WARNING | drivelegal.routes.location | Offline geocoding returned None for (20.10344, 73.94176)
2026-06-27 14:44:37,942 | INFO | drivelegal.routes.location | GPS update received: lat=20.10344 lon=73.94176 accuracy=84.0
2026-06-27 14:44:37,942 | ERROR | drivelegal.geocoder | reverse_geocoder not installed. Run: pip install reverse_geocoder
2026-06-27 14:44:37,942 | ERROR | drivelegal.geocoder | reverse_geocoder library not available.
2026-06-27 14:44:37,942 | WARNING | drivelegal.routes.location | Offline geocoding returned None for (20.10344, 73.94176)
2026-06-27 14:44:47,934 | INFO | drivelegal.routes.location | GPS update received: lat=20.10344 lon=73.94176 accuracy=84.0
2026-06-27 14:44:47,934 | ERROR | drivelegal.geocoder | reverse_geocoder not installed. Run: pip install reverse_geocoder
2026-06-27 14:44:47,934 | ERROR | drivelegal.geocoder | reverse_geocoder library not available.
2026-06-27 14:44:47,934 | WARNING | drivelegal.routes.location | Offline geocoding returned None for (20.10344, 73.94176)
2026-06-27 14:44:57,944 | INFO | drivelegal.routes.location | GPS update received: lat=20.10344 lon=73.94176 accuracy=84.0
2026-06-27 14:44:57,949 | ERROR | drivelegal.geocoder | reverse_geocoder not installed. Run: pip install reverse_geocoder
2026-06-27 14:44:57,949 | ERROR | drivelegal.geocoder | reverse_geocoder library not available.
2026-06-27 14:44:57,949 | WARNING | drivelegal.routes.location | Offline geocoding returned None for (20.10344, 73.94176)
2026-06-27 14:45:18,932 | INFO | drivelegal.routes.location | GPS update received: lat=20.10344 lon=73.94176 accuracy=84.0
2026-06-27 14:45:18,932 | ERROR | drivelegal.geocoder | reverse_geocoder not installed. Run: pip install reverse_geocoder
2026-06-27 14:45:18,943 | ERROR | drivelegal.geocoder | reverse_geocoder library not available.
2026-06-27 14:45:18,943 | WARNING | drivelegal.routes.location | Offline geocoding returned None for (20.10344, 73.94176)
2026-06-27 14:46:18,943 | INFO | drivelegal.routes.location | GPS update received: lat=20.10344 lon=73.94176 accuracy=84.0
2026-06-27 14:46:18,943 | ERROR | drivelegal.geocoder | reverse_geocoder not installed. Run: pip install reverse_geocoder
2026-06-27 14:46:18,943 | ERROR | drivelegal.geocoder | reverse_geocoder library not available.
2026-06-27 14:46:18,943 | WARNING | drivelegal.routes.location | Offline geocoding returned None for (20.10344, 73.94176)
2026-06-27 14:47:18,946 | INFO | drivelegal.routes.location | GPS update received: lat=20.10344 lon=73.94176 accuracy=84.0
2026-06-27 14:47:18,949 | ERROR | drivelegal.geocoder | reverse_geocoder not installed. Run: pip install reverse_geocoder
2026-06-27 14:47:18,949 | ERROR | drivelegal.geocoder | reverse_geocoder library not available.
2026-06-27 14:47:18,950 | WARNING | drivelegal.routes.location | Offline geocoding returned None for (20.10344, 73.94176)
2026-06-27 14:48:18,945 | INFO | drivelegal.routes.location | GPS update received: lat=20.10344 lon=73.94176 accuracy=84.0
2026-06-27 14:48:18,949 | ERROR | drivelegal.geocoder | reverse_geocoder not installed. Run: pip install reverse_geocoder
2026-06-27 14:48:18,949 | ERROR | drivelegal.geocoder | reverse_geocoder library not available.
2026-06-27 14:48:18,950 | WARNING | drivelegal.routes.location | Offline geocoding returned None for (20.10344, 73.94176)
2026-06-27 14:48:23,744 | INFO | drivelegal.routes.location | GPS update received: lat=20.10353 lon=73.94187 accuracy=134.0
2026-06-27 14:48:23,748 | ERROR | drivelegal.geocoder | reverse_geocoder not installed. Run: pip install reverse_geocoder
2026-06-27 14:48:23,748 | ERROR | drivelegal.geocoder | reverse_geocoder library not available.
2026-06-27 14:48:23,748 | WARNING | drivelegal.routes.location | Offline geocoding returned None for (20.10353, 73.94187)
2026-06-27 14:48:27,937 | INFO | drivelegal.routes.location | GPS update received: lat=20.10353 lon=73.94187 accuracy=134.0
2026-06-27 14:48:27,941 | ERROR | drivelegal.geocoder | reverse_geocoder not installed. Run: pip install reverse_geocoder
2026-06-27 14:48:27,942 | ERROR | drivelegal.geocoder | reverse_geocoder library not available.
2026-06-27 14:48:27,943 | WARNING | drivelegal.routes.location | Offline geocoding returned None for (20.10353, 73.94187)
2026-06-27 14:48:37,935 | INFO | drivelegal.routes.location | GPS update received: lat=20.10353 lon=73.94187 accuracy=134.0
2026-06-27 14:48:37,940 | ERROR | drivelegal.geocoder | reverse_geocoder not installed. Run: pip install reverse_geocoder
2026-06-27 14:48:37,941 | ERROR | drivelegal.geocoder | reverse_geocoder library not available.
2026-06-27 14:48:37,941 | WARNING | drivelegal.routes.location | Offline geocoding returned None for (20.10353, 73.94187)
2026-06-27 14:48:47,936 | INFO | drivelegal.routes.location | GPS update received: lat=20.10353 lon=73.94187 accuracy=134.0
2026-06-27 14:48:47,939 | ERROR | drivelegal.geocoder | reverse_geocoder not installed. Run: pip install reverse_geocoder
2026-06-27 14:48:47,939 | ERROR | drivelegal.geocoder | reverse_geocoder library not available.
2026-06-27 14:48:47,939 | WARNING | drivelegal.routes.location | Offline geocoding returned None for (20.10353, 73.94187)
2026-06-27 14:48:57,938 | INFO | drivelegal.routes.location | GPS update received: lat=20.10353 lon=73.94187 accuracy=134.0
2026-06-27 14:48:57,940 | ERROR | drivelegal.geocoder | reverse_geocoder not installed. Run: pip install reverse_geocoder
2026-06-27 14:48:57,940 | ERROR | drivelegal.geocoder | reverse_geocoder library not available.
2026-06-27 14:48:57,940 | WARNING | drivelegal.routes.location | Offline geocoding returned None for (20.10353, 73.94187)
2026-06-27 14:49:07,934 | INFO | drivelegal.routes.location | GPS update received: lat=20.10353 lon=73.94187 accuracy=134.0
2026-06-27 14:49:07,939 | ERROR | drivelegal.geocoder | reverse_geocoder not installed. Run: pip install reverse_geocoder
2026-06-27 14:49:07,939 | ERROR | drivelegal.geocoder | reverse_geocoder library not available.
2026-06-27 14:49:07,939 | WARNING | drivelegal.routes.location | Offline geocoding returned None for (20.10353, 73.94187)
2026-06-27 14:49:17,937 | INFO | drivelegal.routes.location | GPS update received: lat=20.10353 lon=73.94187 accuracy=134.0
2026-06-27 14:49:17,939 | ERROR | drivelegal.geocoder | reverse_geocoder not installed. Run: pip install reverse_geocoder
2026-06-27 14:49:17,939 | ERROR | drivelegal.geocoder | reverse_geocoder library not available.
2026-06-27 14:49:17,939 | WARNING | drivelegal.routes.location | Offline geocoding returned None for (20.10353, 73.94187)
2026-06-27 14:50:09,277 | INFO | drivelegal.routes.location | GPS update received: lat=20.10353 lon=73.94187 accuracy=134.0
2026-06-27 14:50:09,280 | ERROR | drivelegal.geocoder | reverse_geocoder not installed. Run: pip install reverse_geocoder
2026-06-27 14:50:09,280 | ERROR | drivelegal.geocoder | reverse_geocoder library not available.
2026-06-27 14:50:09,281 | WARNING | drivelegal.routes.location | Offline geocoding returned None for (20.10353, 73.94187)
2026-06-27 14:50:14,565 | INFO | drivelegal.routes.location | GPS update received: lat=20.10348 lon=73.94179 accuracy=84.0
2026-06-27 14:50:14,568 | ERROR | drivelegal.geocoder | reverse_geocoder not installed. Run: pip install reverse_geocoder
2026-06-27 14:50:14,568 | ERROR | drivelegal.geocoder | reverse_geocoder library not available.
2026-06-27 14:50:14,568 | WARNING | drivelegal.routes.location | Offline geocoding returned None for (20.10348, 73.94179)
2026-06-27 14:50:17,941 | INFO | drivelegal.routes.location | GPS update received: lat=20.10348 lon=73.94179 accuracy=84.0
2026-06-27 14:50:17,942 | ERROR | drivelegal.geocoder | reverse_geocoder not installed. Run: pip install reverse_geocoder
2026-06-27 14:50:17,942 | ERROR | drivelegal.geocoder | reverse_geocoder library not available.
2026-06-27 14:50:17,942 | WARNING | drivelegal.routes.location | Offline geocoding returned None for (20.10348, 73.94179)
2026-06-27 14:50:27,945 | INFO | drivelegal.routes.location | GPS update received: lat=20.10348 lon=73.94179 accuracy=84.0
